variant	engine	threads	zipf	rw	ops	batch_size	exit_code	elapsed_sec	average_commit	average_abort	total_commit	log_path
current	aria	2	0.8	50	100	2048	0	27	9.4	13507.4	9.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	aria	2	0.8	50	100	4096	0	27	5.6	13920.8	5.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	aria	2	0.8	80	10	1024	0	27	63751.9	24619.3	63751.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	aria	2	0.8	80	10	2048	0	26	57018.3	30636.1	57018.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	aria	2	0.8	80	10	4096	0	26	49337.6	37088	49337.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	aria	2	0.8	80	100	1024	0	27	137.9	21058.9	137.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	aria	2	0.8	80	100	2048	0	27	68.5	21230.7	68.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	aria	2	0.8	80	100	4096	0	27	37.3	21261.9	37.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	aria	2	0.9	50	10	1024	0	26	13231.7	59062.7	13231.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	aria	2	0.9	50	10	2048	0	27	9556	62124	9556	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	aria	2	0.9	50	10	4096	0	27	6601.9	63849.3	6601.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	aria	2	0.9	50	100	1024	0	27	14.1	14014.7	14.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	aria	2	0.9	50	100	2048	0	27	7.1	13919.3	7.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	aria	2	0.9	50	100	4096	0	26	3.6	13922.8	3.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	aria	2	0.9	80	10	1024	0	27	47305.1	41680.5	47305.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	aria	2	0.9	80	10	2048	0	27	41543.9	46724.9	41543.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	aria	2	0.9	80	10	4096	0	27	35835.1	51000.1	35835.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	aria	2	0.9	80	100	1024	0	26	46.1	22072.3	46.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	aria	2	0.9	80	100	2048	0	27	23.3	22095.1	23.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	aria	2	0.9	80	100	4096	0	27	12	22516	12	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t2_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	aria	4	0.0	50	10	1024	0	27	187454	5160.2	187454	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	aria	4	0.0	50	10	2048	0	26	176844	10138.7	176844	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	aria	4	0.0	50	10	4096	0	27	159518	19476.8	159518	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	aria	4	0.0	50	100	1024	0	27	3262.7	22542.1	3262.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.0.log
current	aria	4	0.0	50	100	2048	0	26	1632.9	24376.7	1632.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	aria	4	0.0	50	100	4096	0	27	842.1	25781.9	842.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	aria	4	0.0	80	10	1024	0	26	266054	1209.8	266054	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.0.log
current	aria	4	0.0	80	10	2048	0	27	260632	2536.4	260632	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.0.log
current	aria	4	0.0	80	10	4096	0	27	248626	5326.3	248626	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.0.log
current	aria	4	0.0	80	100	1024	0	26	13482.1	26351.5	13482.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.0.log
current	aria	4	0.0	80	100	2048	0	27	7009.5	33131.3	7009.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.0.log
current	aria	4	0.0	80	100	4096	0	27	3534.8	37015.6	3534.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.0.log
current	aria	4	0.2	50	10	1024	0	26	131184	3881.9	131184	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.2.log
current	aria	4	0.2	50	10	2048	0	27	123900	7581.5	123900	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.2.log
current	aria	4	0.2	50	10	4096	0	27	112234	14618.1	112234	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.2.log
current	aria	4	0.2	50	100	1024	0	26	2883.6	21385.2	2883.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.2.log
current	aria	4	0.2	50	100	2048	0	27	1458	22913.2	1458	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.2.log
current	aria	4	0.2	50	100	4096	0	26	729	23847	729	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.2.log
current	aria	4	0.2	80	10	1024	0	27	168340	824.3	168340	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.2.log
current	aria	4	0.2	80	10	2048	0	26	164169	1718.8	164169	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.2.log
current	aria	4	0.2	80	10	4096	0	26	158167	3625.2	158167	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.2.log
current	aria	4	0.2	80	100	1024	0	27	11731.6	24722.8	11731.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.2.log
current	aria	4	0.2	80	100	2048	0	26	6065.9	30798.1	6065.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.2.log
current	aria	4	0.2	80	100	4096	0	27	3066.2	34207.4	3066.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.2.log
current	aria	4	0.4	50	10	1024	0	27	129266	6003.9	129266	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.4.log
current	aria	4	0.4	50	10	2048	0	26	121077	11633.2	121077	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.4.log
current	aria	4	0.4	50	10	4096	0	27	106673	21532.1	106673	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.4.log
current	aria	4	0.4	50	100	1024	0	26	1940.2	22635.8	1940.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.4.log
current	aria	4	0.4	50	100	2048	0	27	975.1	23805.7	975.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.4.log
current	aria	4	0.4	50	100	4096	0	27	498.3	24487.3	498.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.4.log
current	aria	4	0.4	80	10	1024	0	26	168546	1335.1	168546	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.4.log
current	aria	4	0.4	80	10	2048	0	27	163105	2783	163105	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.4.log
current	aria	4	0.4	80	10	4096	0	27	156724	5886.8	156724	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.4.log
current	aria	4	0.4	80	100	1024	0	26	8339.1	28627.3	8339.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.4.log
current	aria	4	0.4	80	100	2048	0	27	4265.3	33008.3	4265.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.4.log
current	aria	4	0.4	80	100	4096	0	26	2156.6	35526.6	2156.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.4.log
current	aria	4	0.6	50	10	1024	0	27	114036	23589.2	114036	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.6.log
current	aria	4	0.6	50	10	2048	0	27	98910.1	36053.1	98910.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.6.log
current	aria	4	0.6	50	10	4096	0	26	80004.5	51886.7	80004.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.6.log
current	aria	4	0.6	50	100	1024	0	27	453.9	24838.9	453.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.6.log
current	aria	4	0.6	50	100	2048	0	26	232.6	25367.4	232.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.6.log
current	aria	4	0.6	50	100	4096	0	27	115.8	25689	115.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.6.log
current	aria	4	0.6	80	10	1024	0	26	164328	7499.6	164328	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.6.log
current	aria	4	0.6	80	10	2048	0	27	156410	13164.8	156410	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.6.log
current	aria	4	0.6	80	10	4096	0	27	143468	22010.2	143468	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.6.log
current	aria	4	0.6	80	100	1024	0	26	2609.1	36302.9	2609.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.6.log
current	aria	4	0.6	80	100	2048	0	27	1309.5	37807.3	1309.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.6.log
current	aria	4	0.6	80	100	4096	0	26	657.5	38664.1	657.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.6.log
current	aria	4	0.8	50	10	1024	0	27	56767.6	87104.4	56767.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.8.log
current	aria	4	0.8	50	10	2048	0	26	43050.2	99080.9	43050.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.8.log
current	aria	4	0.8	50	10	4096	0	27	30703.7	108970	30703.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	aria	4	0.8	50	100	1024	0	26	40.7	26788.1	40.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	aria	4	0.8	50	100	2048	0	26	21.2	26807.6	21.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	aria	4	0.8	50	100	4096	0	27	11.7	27021.9	11.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	aria	4	0.8	80	10	1024	0	26	128681	49392.9	128681	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	aria	4	0.8	80	10	2048	0	27	114280	61643.6	114280	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	aria	4	0.8	80	10	4096	0	26	98576.3	73865.3	98576.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	aria	4	0.8	80	100	1024	0	26	263.3	41618.3	263.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	aria	4	0.8	80	100	2048	0	26	131.3	41852.7	131.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	aria	4	0.8	80	100	4096	0	27	69.1	42529.3	69.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	aria	4	0.9	50	10	1024	0	27	26488.3	118305	26488.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	aria	4	0.9	50	10	2048	0	26	19118.6	124446	19118.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	aria	4	0.9	50	10	4096	0	27	13247.1	128065	13247.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	aria	4	0.9	50	100	1024	0	26	27.7	27927.5	27.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	aria	4	0.9	50	100	2048	0	27	14.6	28043	14.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	aria	4	0.9	50	100	4096	0	26	7	28255.4	7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	aria	4	0.9	80	10	1024	0	27	94485.5	83383.3	94485.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	aria	4	0.9	80	10	2048	0	26	83130	93407.6	83130	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	aria	4	0.9	80	10	4096	0	26	71823.1	102257	71823.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	aria	4	0.9	80	100	1024	0	27	93.5	44245.7	93.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	aria	4	0.9	80	100	2048	0	26	44.9	43782.3	44.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	aria	4	0.9	80	100	4096	0	27	22.5	44214.3	22.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t4_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	aria	8	0.0	50	10	1024	0	26	386294	10716	386294	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	aria	8	0.0	50	10	2048	0	27	359685	20628.3	359685	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	aria	8	0.0	50	10	4096	0	27	321246	39201.8	321246	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	aria	8	0.0	50	100	1024	0	26	6451.7	44748.3	6451.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops100_bs1024_zipf_0.0.log
current	aria	8	0.0	50	100	2048	0	27	3261.9	48347.7	3261.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	aria	8	0.0	50	100	4096	0	26	1643.3	50785.5	1643.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	aria	8	0.0	80	10	1024	0	27	543948	2458.9	543948	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops10_bs1024_zipf_0.0.log
current	aria	8	0.0	80	10	2048	0	27	525995	5051.3	525995	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops10_bs2048_zipf_0.0.log
current	aria	8	0.0	80	10	4096	0	27	491606	10564	491606	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops10_bs4096_zipf_0.0.log
current	aria	8	0.0	80	100	1024	0	27	26667	52181	26667	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops100_bs1024_zipf_0.0.log
current	aria	8	0.0	80	100	2048	0	26	13783.7	65473.9	13783.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops100_bs2048_zipf_0.0.log
current	aria	8	0.0	80	100	4096	0	27	7044.6	73646.6	7044.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops100_bs4096_zipf_0.0.log
current	aria	8	0.2	50	10	1024	0	26	265656	7854.9	265656	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops10_bs1024_zipf_0.2.log
current	aria	8	0.2	50	10	2048	0	27	250700	15335.2	250700	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops10_bs2048_zipf_0.2.log
current	aria	8	0.2	50	10	4096	0	27	227856	29782.9	227856	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops10_bs4096_zipf_0.2.log
current	aria	8	0.2	50	100	1024	0	26	5746.5	42586.3	5746.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops100_bs1024_zipf_0.2.log
current	aria	8	0.2	50	100	2048	0	27	2908.8	45833.6	2908.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops100_bs2048_zipf_0.2.log
current	aria	8	0.2	50	100	4096	0	26	1466.7	47685.3	1466.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw50_ops100_bs4096_zipf_0.2.log
current	aria	8	0.2	80	10	1024	0	27	337889	1669.2	337889	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops10_bs1024_zipf_0.2.log
current	aria	8	0.2	80	10	2048	0	27	330380	3443.7	330380	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops10_bs2048_zipf_0.2.log
current	aria	8	0.2	80	10	4096	0	27	319063	7388.2	319063	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_aria_p12_t8_k40000_rw80_ops10_bs4096_zipf_0.2.log
